region,type,os,price
us-west-1,i2.4xlarge,mswin,4.232
us-west-1,i2.8xlarge,mswin,8.464
eu-west-1,t2.nano,mswin,0.0093
eu-west-1,t2.micro,mswin,0.019
eu-west-1,t2.small,mswin,0.038
eu-west-1,t2.medium,mswin,0.076
eu-west-1,t2.large,mswin,0.142
eu-west-1,m4.large,mswin,0.244
eu-west-1,m4.xlarge,mswin,0.488
eu-west-1,m4.2xlarge,mswin,0.976
eu-west-1,m4.4xlarge,mswin,1.952
eu-west-1,m4.10xlarge,mswin,4.881
eu-west-1,m3.medium,mswin,0.129
eu-west-1,m3.large,mswin,0.258
eu-west-1,m3.xlarge,mswin,0.517
eu-west-1,m3.2xlarge,mswin,1.033
eu-west-1,c4.large,mswin,0.208
eu-west-1,c4.xlarge,mswin,0.417
eu-west-1,c4.2xlarge,mswin,0.834
eu-west-1,c4.4xlarge,mswin,1.667
eu-west-1,c4.8xlarge,mswin,3.334
eu-west-1,c3.large,mswin,0.188
eu-west-1,c3.xlarge,mswin,0.376
eu-west-1,c3.2xlarge,mswin,0.752
eu-west-1,c3.4xlarge,mswin,1.504
eu-west-1,c3.8xlarge,mswin,3.008
eu-west-1,g2.2xlarge,mswin,0.767
eu-west-1,g2.8xlarge,mswin,3.086
eu-west-1,r3.large,mswin,0.29
eu-west-1,r3.xlarge,mswin,0.581
eu-west-1,r3.2xlarge,mswin,1.08
eu-west-1,r3.4xlarge,mswin,1.944
eu-west-1,r3.8xlarge,mswin,3.5
eu-west-1,i2.xlarge,mswin,0.973
eu-west-1,i2.2xlarge,mswin,1.946
eu-west-1,i2.4xlarge,mswin,3.891
eu-west-1,i2.8xlarge,mswin,7.782
eu-west-1,d2.xlarge,mswin,0.866
eu-west-1,d2.2xlarge,mswin,1.691
eu-west-1,d2.4xlarge,mswin,3.242
eu-west-1,d2.8xlarge,mswin,6.558
eu-central-1,t2.micro,mswin,0.02
eu-central-1,t2.small,mswin,0.04
eu-central-1,t2.medium,mswin,0.08
eu-central-1,t2.large,mswin,0.15
eu-central-1,m4.large,mswin,0.269
eu-central-1,m4.xlarge,mswin,0.537
eu-central-1,m4.2xlarge,mswin,1.074
eu-central-1,m4.4xlarge,mswin,2.148
eu-central-1,m4.10xlarge,mswin,5.37
eu-central-1,m3.medium,mswin,0.142
eu-central-1,m3.large,mswin,0.284
eu-central-1,m3.xlarge,mswin,0.567
eu-central-1,m3.2xlarge,mswin,1.136
eu-central-1,c4.large,mswin,0.224
eu-central-1,c4.xlarge,mswin,0.447
eu-central-1,c4.2xlarge,mswin,0.894
eu-central-1,c4.4xlarge,mswin,1.789
eu-central-1,c4.8xlarge,mswin,3.578
eu-central-1,c3.large,mswin,0.212
eu-central-1,c3.xlarge,mswin,0.424
eu-central-1,c3.2xlarge,mswin,0.848
eu-central-1,c3.4xlarge,mswin,1.696
eu-central-1,c3.8xlarge,mswin,3.392
eu-central-1,g2.2xlarge,mswin,0.906
eu-central-1,g2.8xlarge,mswin,3.366
eu-central-1,r3.large,mswin,0.325
eu-central-1,r3.xlarge,mswin,0.65
eu-central-1,r3.2xlarge,mswin,1.18
eu-central-1,r3.4xlarge,mswin,2.228
eu-central-1,r3.8xlarge,mswin,4.069
eu-central-1,i2.xlarge,mswin,1.133
eu-central-1,i2.2xlarge,mswin,2.267
eu-central-1,i2.4xlarge,mswin,4.532
eu-central-1,i2.8xlarge,mswin,9.064
eu-central-1,d2.xlarge,mswin,0.925
eu-central-1,d2.2xlarge,mswin,1.809
eu-central-1,d2.4xlarge,mswin,3.478
eu-central-1,d2.8xlarge,mswin,7.03
ap-southeast-1,t2.nano,mswin,0.0123
ap-southeast-1,t2.micro,mswin,0.02
ap-southeast-1,t2.small,mswin,0.05
ap-southeast-1,t2.medium,mswin,0.1
ap-southeast-1,t2.large,mswin,0.19
ap-southeast-1,m4.large,mswin,0.304
ap-southeast-1,m4.xlarge,mswin,0.607
ap-southeast-1,m4.2xlarge,mswin,1.215
ap-southeast-1,m4.4xlarge,mswin,2.429
ap-southeast-1,m4.10xlarge,mswin,6.073
ap-southeast-1,m3.medium,mswin,0.161
ap-southeast-1,m3.large,mswin,0.322
ap-southeast-1,m3.xlarge,mswin,0.644
ap-southeast-1,m3.2xlarge,mswin,1.288
ap-southeast-1,c4.large,mswin,0.244
ap-southeast-1,c4.xlarge,mswin,0.488
ap-southeast-1,c4.2xlarge,mswin,0.976
ap-southeast-1,c4.4xlarge,mswin,1.952
ap-southeast-1,c4.8xlarge,mswin,3.966
ap-southeast-1,c3.large,mswin,0.238
ap-southeast-1,c3.xlarge,mswin,0.477
ap-southeast-1,c3.2xlarge,mswin,0.953
ap-southeast-1,c3.4xlarge,mswin,1.906
ap-southeast-1,c3.8xlarge,mswin,3.813
ap-southeast-1,g2.2xlarge,mswin,1.16
ap-southeast-1,g2.8xlarge,mswin,4.278
ap-southeast-1,r3.large,mswin,0.313
ap-southeast-1,r3.xlarge,mswin,0.625
ap-southeast-1,r3.2xlarge,mswin,1.25
ap-southeast-1,r3.4xlarge,mswin,2.363
ap-southeast-1,r3.8xlarge,mswin,4.6
ap-southeast-1,i2.xlarge,mswin,1.169
ap-southeast-1,i2.2xlarge,mswin,2.337
ap-southeast-1,i2.4xlarge,mswin,4.674
ap-southeast-1,i2.8xlarge,mswin,9.348
ap-southeast-1,d2.xlarge,mswin,1.001
ap-southeast-1,d2.2xlarge,mswin,1.961
ap-southeast-1,d2.4xlarge,mswin,3.782
ap-southeast-1,d2.8xlarge,mswin,7.638
ap-northeast-1,t2.nano,mswin,0.0123
ap-northeast-1,t2.micro,mswin,0.025
ap-northeast-1,t2.small,mswin,0.05
ap-northeast-1,t2.medium,mswin,0.1
ap-northeast-1,t2.large,mswin,0.19
ap-northeast-1,m4.large,mswin,0.273
ap-northeast-1,m4.xlarge,mswin,0.546
ap-northeast-1,m4.2xlarge,mswin,1.091
ap-northeast-1,m4.4xlarge,mswin,2.183
ap-northeast-1,m4.10xlarge,mswin,5.457
ap-northeast-1,m3.medium,mswin,0.146
ap-northeast-1,m3.large,mswin,0.292
ap-northeast-1,m3.xlarge,mswin,0.583
ap-northeast-1,m3.2xlarge,mswin,1.166
ap-northeast-1,c4.large,mswin,0.233
ap-northeast-1,c4.xlarge,mswin,0.464
ap-northeast-1,c4.2xlarge,mswin,0.929
ap-northeast-1,c4.4xlarge,mswin,1.858
ap-northeast-1,c4.8xlarge,mswin,3.778
ap-northeast-1,c3.large,mswin,0.231
ap-northeast-1,c3.xlarge,mswin,0.462
ap-northeast-1,c3.2xlarge,mswin,0.925
ap-northeast-1,c3.4xlarge,mswin,1.849
ap-northeast-1,c3.8xlarge,mswin,3.699
ap-northeast-1,g2.2xlarge,mswin,1.01
ap-northeast-1,g2.8xlarge,mswin,3.87
ap-northeast-1,r3.large,mswin,0.3
ap-northeast-1,r3.xlarge,mswin,0.599
ap-northeast-1,r3.2xlarge,mswin,1.177
ap-northeast-1,r3.4xlarge,mswin,2.276
ap-northeast-1,r3.8xlarge,mswin,4.25
ap-northeast-1,i2.xlarge,mswin,1.113
ap-northeast-1,i2.2xlarge,mswin,2.226
ap-northeast-1,i2.4xlarge,mswin,4.451
ap-northeast-1,i2.8xlarge,mswin,8.903
ap-northeast-1,d2.xlarge,mswin,0.975
ap-northeast-1,d2.2xlarge,mswin,1.909
ap-northeast-1,d2.4xlarge,mswin,3.678
ap-northeast-1,d2.8xlarge,mswin,7.43
ap-southeast-2,t2.micro,mswin,0.02
ap-southeast-2,t2.small,mswin,0.05
ap-southeast-2,t2.medium,mswin,0.1
ap-southeast-2,t2.large,mswin,0.19
ap-southeast-2,m4.large,mswin,0.294
ap-southeast-2,m4.xlarge,mswin,0.588
ap-southeast-2,m4.2xlarge,mswin,1.177
ap-southeast-2,m4.4xlarge,mswin,2.353
ap-southeast-2,m4.10xlarge,mswin,5.883
ap-southeast-2,m3.medium,mswin,0.156
ap-southeast-2,m3.large,mswin,0.312
ap-southeast-2,m3.xlarge,mswin,0.624
ap-southeast-2,m3.2xlarge,mswin,1.249
ap-southeast-2,c4.large,mswin,0.237
ap-southeast-2,c4.xlarge,mswin,0.474
ap-southeast-2,c4.2xlarge,mswin,0.947
ap-southeast-2,c4.4xlarge,mswin,1.894
ap-southeast-2,c4.8xlarge,mswin,3.851
ap-southeast-2,c3.large,mswin,0.238
ap-southeast-2,c3.xlarge,mswin,0.477
ap-southeast-2,c3.2xlarge,mswin,0.953
ap-southeast-2,c3.4xlarge,mswin,1.906
ap-southeast-2,c3.8xlarge,mswin,3.813
ap-southeast-2,g2.2xlarge,mswin,1.058
ap-southeast-2,g2.8xlarge,mswin,3.87
ap-southeast-2,r3.large,mswin,0.313
ap-southeast-2,r3.xlarge,mswin,0.625
ap-southeast-2,r3.2xlarge,mswin,1.25
ap-southeast-2,r3.4xlarge,mswin,2.363
ap-southeast-2,r3.8xlarge,mswin,4.6
ap-southeast-2,i2.xlarge,mswin,1.169
ap-southeast-2,i2.2xlarge,mswin,2.337
ap-southeast-2,i2.4xlarge,mswin,4.674
ap-southeast-2,i2.8xlarge,mswin,9.348
ap-southeast-2,d2.xlarge,mswin,1.001
ap-southeast-2,d2.2xlarge,mswin,1.961
ap-southeast-2,d2.4xlarge,mswin,3.782
ap-southeast-2,d2.8xlarge,mswin,7.638
ap-northeast-2,t2.nano,mswin,0.012
ap-northeast-2,t2.micro,mswin,0.025
ap-northeast-2,t2.small,mswin,0.049
ap-northeast-2,t2.medium,mswin,0.098
ap-northeast-2,t2.large,mswin,0.188
ap-northeast-2,m4.large,mswin,0.257
ap-northeast-2,m4.xlarge,mswin,0.515
ap-northeast-2,m4.2xlarge,mswin,1.028
ap-northeast-2,m4.4xlarge,mswin,2.057
ap-northeast-2,m4.10xlarge,mswin,5.143
ap-northeast-2,c4.large,mswin,0.212
ap-northeast-2,c4.xlarge,mswin,0.423
ap-northeast-2,c4.2xlarge,mswin,0.846
ap-northeast-2,c4.4xlarge,mswin,1.691
ap-northeast-2,c4.8xlarge,mswin,3.566
ap-northeast-2,r3.large,mswin,0.292
ap-northeast-2,r3.xlarge,mswin,0.583
ap-northeast-2,r3.2xlarge,mswin,1.166
ap-northeast-2,r3.4xlarge,mswin,2.332
ap-northeast-2,r3.8xlarge,mswin,4.664
ap-northeast-2,i2.xlarge,mswin,1.185
ap-northeast-2,i2.2xlarge,mswin,2.369
ap-northeast-2,i2.4xlarge,mswin,4.738
ap-northeast-2,i2.8xlarge,mswin,9.476
ap-northeast-2,d2.xlarge,mswin,1.028
ap-northeast-2,d2.2xlarge,mswin,2.056
ap-northeast-2,d2.4xlarge,mswin,4.112
ap-northeast-2,d2.8xlarge,mswin,8.408
sa-east-1,t2.nano,mswin,0.0158
sa-east-1,t2.micro,mswin,0.032
sa-east-1,t2.small,mswin,0.064
sa-east-1,t2.medium,mswin,0.128
sa-east-1,t2.large,mswin,0.246
sa-east-1,m3.medium,mswin,0.158
sa-east-1,m3.large,mswin,0.316
sa-east-1,m3.xlarge,mswin,0.633
sa-east-1,m3.2xlarge,mswin,1.265
sa-east-1,c3.large,mswin,0.246
sa-east-1,c3.xlarge,mswin,0.491
sa-east-1,c3.2xlarge,mswin,0.982
sa-east-1,c3.4xlarge,mswin,1.964
sa-east-1,c3.8xlarge,mswin,3.928
sa-east-1,r3.4xlarge,mswin,3.394
sa-east-1,r3.8xlarge,mswin,6.788
us-gov-west-1,t2.nano,mswin,0.0098
us-gov-west-1,t2.micro,mswin,0.021
us-gov-west-1,t2.small,mswin,0.041
us-gov-west-1,t2.medium,mswin,0.082
us-gov-west-1,t2.large,mswin,0.154
us-gov-west-1,m3.medium,mswin,0.147
us-gov-west-1,m3.large,mswin,0.294
us-gov-west-1,m3.xlarge,mswin,0.588
us-gov-west-1,m3.2xlarge,mswin,1.176
us-gov-west-1,c3.large,mswin,0.209
us-gov-west-1,c3.xlarge,mswin,0.418
us-gov-west-1,c3.2xlarge,mswin,0.836
us-gov-west-1,c3.4xlarge,mswin,1.672
us-gov-west-1,c3.8xlarge,mswin,3.344
us-gov-west-1,r3.large,mswin,0.325
us-gov-west-1,r3.xlarge,mswin,0.649
us-gov-west-1,r3.2xlarge,mswin,1.178
us-gov-west-1,r3.4xlarge,mswin,2.224
us-gov-west-1,r3.8xlarge,mswin,4.06
us-gov-west-1,i2.xlarge,mswin,1.144
us-gov-west-1,i2.2xlarge,mswin,2.287
us-gov-west-1,i2.4xlarge,mswin,4.573
us-gov-west-1,i2.8xlarge,mswin,9.146
us-gov-west-1,d2.xlarge,mswin,0.976
us-gov-west-1,d2.2xlarge,mswin,1.952
us-gov-west-1,d2.4xlarge,mswin,3.904
us-gov-west-1,d2.8xlarge,mswin,7.956
us-east-1,m4.large,mswinSQL,0.921
us-east-1,m4.xlarge,mswinSQL,1.11
us-east-1,m4.2xlarge,mswinSQL,2.321
us-east-1,m4.4xlarge,mswinSQL,4.594
us-east-1,m4.10xlarge,mswinSQL,11.679
us-east-1,m3.medium,mswinSQL,0.353
us-east-1,m3.large,mswinSQL,0.704
us-east-1,m3.xlarge,mswinSQL,1.266
us-east-1,m3.2xlarge,mswinSQL,2.532
us-east-1,c4.large,mswinSQL,1.405
us-east-1,c4.xlarge,mswinSQL,1.672
us-east-1,c4.2xlarge,mswinSQL,3.324
us-east-1,c4.4xlarge,mswinSQL,5.538
us-east-1,c4.8xlarge,mswinSQL,12.485
us-east-1,c3.large,mswinSQL,0.561
us-east-1,c3.xlarge,mswinSQL,1.066
us-east-1,c3.2xlarge,mswinSQL,2.131
us-east-1,c3.4xlarge,mswinSQL,4.262
us-east-1,c3.8xlarge,mswinSQL,8.523
us-east-1,g2.2xlarge,mswinSQL,3.816
us-east-1,r3.large,mswinSQL,0.946
us-east-1,r3.xlarge,mswinSQL,1.378
us-east-1,r3.2xlarge,mswinSQL,2.74
us-east-1,r3.4xlarge,mswinSQL,4.585
us-east-1,r3.8xlarge,mswinSQL,8.615
us-east-1,i2.xlarge,mswinSQL,1.23
us-east-1,i2.2xlarge,mswinSQL,2.459
us-east-1,i2.4xlarge,mswinSQL,4.918
us-east-1,i2.8xlarge,mswinSQL,9.836
us-west-2,m4.large,mswinSQL,0.921
us-west-2,m4.xlarge,mswinSQL,1.11
us-west-2,m4.2xlarge,mswinSQL,2.321
us-west-2,m4.4xlarge,mswinSQL,4.594
us-west-2,m4.10xlarge,mswinSQL,11.679
us-west-2,m3.medium,mswinSQL,0.353
us-west-2,m3.large,mswinSQL,0.704
us-west-2,m3.xlarge,mswinSQL,1.266
us-west-2,m3.2xlarge,mswinSQL,2.532
us-west-2,c4.large,mswinSQL,1.405
us-west-2,c4.xlarge,mswinSQL,1.672
us-west-2,c4.2xlarge,mswinSQL,3.324
us-west-2,c4.4xlarge,mswinSQL,5.538
us-west-2,c4.8xlarge,mswinSQL,12.485
us-west-2,c3.large,mswinSQL,0.561
us-west-2,c3.xlarge,mswinSQL,1.066
us-west-2,c3.2xlarge,mswinSQL,2.131
us-west-2,c3.4xlarge,mswinSQL,4.262
us-west-2,c3.8xlarge,mswinSQL,8.523
us-west-2,g2.2xlarge,mswinSQL,3.816
us-west-2,r3.large,mswinSQL,0.946
us-west-2,r3.xlarge,mswinSQL,1.378
us-west-2,r3.2xlarge,mswinSQL,2.74
us-west-2,r3.4xlarge,mswinSQL,4.585
us-west-2,r3.8xlarge,mswinSQL,8.615
us-west-2,i2.xlarge,mswinSQL,1.23
us-west-2,i2.2xlarge,mswinSQL,2.459
us-west-2,i2.4xlarge,mswinSQL,4.918
us-west-2,i2.8xlarge,mswinSQL,9.836
us-west-1,m4.large,mswinSQL,0.941
us-west-1,m4.xlarge,mswinSQL,1.15
us-west-1,m4.2xlarge,mswinSQL,2.401
us-west-1,m4.4xlarge,mswinSQL,4.753
us-west-1,m4.10xlarge,mswinSQL,12.078
us-west-1,m3.medium,mswinSQL,0.374
us-west-1,m3.large,mswinSQL,0.747
us-west-1,m3.xlarge,mswinSQL,1.345
us-west-1,m3.2xlarge,mswinSQL,2.689
us-west-1,c4.large,mswinSQL,1.431
us-west-1,c4.xlarge,mswinSQL,1.725
us-west-1,c4.2xlarge,mswinSQL,3.429
us-west-1,c4.4xlarge,mswinSQL,5.749
us-west-1,c4.8xlarge,mswinSQL,12.908
us-west-1,c3.large,mswinSQL,0.561
us-west-1,c3.xlarge,mswinSQL,1.066
us-west-1,c3.2xlarge,mswinSQL,2.131
us-west-1,c3.4xlarge,mswinSQL,4.262
us-west-1,c3.8xlarge,mswinSQL,8.523
us-west-1,g2.2xlarge,mswinSQL,3.868
us-west-1,r3.large,mswinSQL,0.974
us-west-1,r3.xlarge,mswinSQL,1.427
us-west-1,r3.2xlarge,mswinSQL,2.829
us-west-1,r3.4xlarge,mswinSQL,4.744
us-west-1,r3.8xlarge,mswinSQL,8.899
us-west-1,i2.xlarge,mswinSQL,1.315
us-west-1,i2.2xlarge,mswinSQL,2.63
us-west-1,i2.4xlarge,mswinSQL,5.259
us-west-1,i2.8xlarge,mswinSQL,10.518
eu-west-1,m4.large,mswinSQL,0.933
eu-west-1,m4.xlarge,mswinSQL,1.135
eu-west-1,m4.2xlarge,mswinSQL,2.37
eu-west-1,m4.4xlarge,mswinSQL,4.692
eu-west-1,m4.10xlarge,mswinSQL,11.926
eu-west-1,m3.medium,mswinSQL,0.352
eu-west-1,m3.large,mswinSQL,0.703
eu-west-1,m3.xlarge,mswinSQL,1.265
eu-west-1,m3.2xlarge,mswinSQL,2.529
eu-west-1,c4.large,mswinSQL,1.419
eu-west-1,c4.xlarge,mswinSQL,1.701
eu-west-1,c4.2xlarge,mswinSQL,3.382
eu-west-1,c4.4xlarge,mswinSQL,5.653
eu-west-1,c4.8xlarge,mswinSQL,12.716
eu-west-1,c3.large,mswinSQL,0.561
eu-west-1,c3.xlarge,mswinSQL,1.066
eu-west-1,c3.2xlarge,mswinSQL,2.131
eu-west-1,c3.4xlarge,mswinSQL,4.262
eu-west-1,c3.8xlarge,mswinSQL,8.523
eu-west-1,g2.2xlarge,mswinSQL,3.816
eu-west-1,r3.large,mswinSQL,0.945
eu-west-1,r3.xlarge,mswinSQL,1.376
eu-west-1,r3.2xlarge,mswinSQL,2.736
eu-west-1,r3.4xlarge,mswinSQL,4.577
eu-west-1,r3.8xlarge,mswinSQL,8.599
eu-west-1,i2.xlarge,mswinSQL,1.23
eu-west-1,i2.2xlarge,mswinSQL,2.459
eu-west-1,i2.4xlarge,mswinSQL,4.918
eu-west-1,i2.8xlarge,mswinSQL,9.836
eu-central-1,m4.large,mswinSQL,0.944
eu-central-1,m4.xlarge,mswinSQL,1.156
eu-central-1,m4.2xlarge,mswinSQL,2.412
eu-central-1,m4.4xlarge,mswinSQL,4.776
eu-central-1,m4.10xlarge,mswinSQL,12.135
eu-central-1,m3.large,mswinSQL,1.25
eu-central-1,m3.xlarge,mswinSQL,1.778
eu-central-1,m3.2xlarge,mswinSQL,3.537
eu-central-1,c4.large,mswinSQL,1.434
eu-central-1,c4.xlarge,mswinSQL,1.73
eu-central-1,c4.2xlarge,mswinSQL,3.439
eu-central-1,c4.4xlarge,mswinSQL,5.769
eu-central-1,c4.8xlarge,mswinSQL,12.948
eu-central-1,c3.xlarge,mswinSQL,1.721
eu-central-1,c3.2xlarge,mswinSQL,3.421
eu-central-1,c3.4xlarge,mswinSQL,5.589
eu-central-1,c3.8xlarge,mswinSQL,10.401
eu-central-1,r3.large,mswinSQL,1.292
eu-central-1,r3.xlarge,mswinSQL,1.863
eu-central-1,r3.2xlarge,mswinSQL,3.705
eu-central-1,r3.4xlarge,mswinSQL,6.157
eu-central-1,r3.8xlarge,mswinSQL,11.538
eu-central-1,i2.xlarge,mswinSQL,2.476
eu-central-1,i2.2xlarge,mswinSQL,4.931
eu-central-1,i2.4xlarge,mswinSQL,8.608
eu-central-1,i2.8xlarge,mswinSQL,16.439
ap-southeast-1,m4.large,mswinSQL,0.979
ap-southeast-1,m4.xlarge,mswinSQL,1.226
ap-southeast-1,m4.2xlarge,mswinSQL,2.553
ap-southeast-1,m4.4xlarge,mswinSQL,5.057
ap-southeast-1,m4.10xlarge,mswinSQL,12.838
ap-southeast-1,m3.medium,mswinSQL,0.356
ap-southeast-1,m3.large,mswinSQL,0.711
ap-southeast-1,m3.xlarge,mswinSQL,1.28
ap-southeast-1,m3.2xlarge,mswinSQL,2.56
ap-southeast-1,c4.large,mswinSQL,1.444
ap-southeast-1,c4.xlarge,mswinSQL,1.752
ap-southeast-1,c4.2xlarge,mswinSQL,3.483
ap-southeast-1,c4.4xlarge,mswinSQL,5.855
ap-southeast-1,c4.8xlarge,mswinSQL,13.12
ap-southeast-1,c3.large,mswinSQL,0.561
ap-southeast-1,c3.xlarge,mswinSQL,1.066
ap-southeast-1,c3.2xlarge,mswinSQL,2.131
ap-southeast-1,c3.4xlarge,mswinSQL,4.262
ap-southeast-1,c3.8xlarge,mswinSQL,8.523
ap-southeast-1,g2.2xlarge,mswinSQL,4.166
ap-southeast-1,r3.large,mswinSQL,0.98
ap-southeast-1,r3.xlarge,mswinSQL,1.466
ap-southeast-1,r3.2xlarge,mswinSQL,2.914
ap-southeast-1,r3.4xlarge,mswinSQL,5.073
ap-southeast-1,r3.8xlarge,mswinSQL,9.687
ap-southeast-1,i2.xlarge,mswinSQL,2.127
ap-southeast-1,i2.2xlarge,mswinSQL,4.254
ap-southeast-1,i2.4xlarge,mswinSQL,8.508
ap-southeast-1,i2.8xlarge,mswinSQL,17.016
ap-northeast-1,m4.large,mswinSQL,0.975
ap-northeast-1,m4.xlarge,mswinSQL,1.219
ap-northeast-1,m4.2xlarge,mswinSQL,2.537
ap-northeast-1,m4.4xlarge,mswinSQL,5.027
ap-northeast-1,m4.10xlarge,mswinSQL,12.762
ap-northeast-1,m3.medium,mswinSQL,0.353
ap-northeast-1,m3.large,mswinSQL,0.706
ap-northeast-1,m3.xlarge,mswinSQL,1.333
ap-northeast-1,m3.2xlarge,mswinSQL,2.665
ap-northeast-1,c4.large,mswinSQL,1.433
ap-northeast-1,c4.xlarge,mswinSQL,1.728
ap-northeast-1,c4.2xlarge,mswinSQL,3.436
ap-northeast-1,c4.4xlarge,mswinSQL,5.761
ap-northeast-1,c4.8xlarge,mswinSQL,12.932
ap-northeast-1,c3.large,mswinSQL,0.572
ap-northeast-1,c3.xlarge,mswinSQL,1.141
ap-northeast-1,c3.2xlarge,mswinSQL,2.282
ap-northeast-1,c3.4xlarge,mswinSQL,4.564
ap-northeast-1,c3.8xlarge,mswinSQL,9.128
ap-northeast-1,g2.2xlarge,mswinSQL,3.913
ap-northeast-1,r3.large,mswinSQL,0.961
ap-northeast-1,r3.xlarge,mswinSQL,1.427
ap-northeast-1,r3.2xlarge,mswinSQL,2.872
ap-northeast-1,r3.4xlarge,mswinSQL,4.903
ap-northeast-1,r3.8xlarge,mswinSQL,9.337
ap-northeast-1,i2.xlarge,mswinSQL,2.026
ap-northeast-1,i2.2xlarge,mswinSQL,4.051
ap-northeast-1,i2.4xlarge,mswinSQL,8.103
ap-northeast-1,i2.8xlarge,mswinSQL,16.206
ap-southeast-2,m4.large,mswinSQL,0.969
ap-southeast-2,m4.xlarge,mswinSQL,1.207
ap-southeast-2,m4.2xlarge,mswinSQL,2.515
ap-southeast-2,m4.4xlarge,mswinSQL,4.981
ap-southeast-2,m4.10xlarge,mswinSQL,12.648
ap-southeast-2,m3.medium,mswinSQL,0.351
ap-southeast-2,m3.large,mswinSQL,0.701
ap-southeast-2,m3.xlarge,mswinSQL,1.26
ap-southeast-2,m3.2xlarge,mswinSQL,2.521
ap-southeast-2,c4.large,mswinSQL,1.437
ap-southeast-2,c4.xlarge,mswinSQL,1.738
ap-southeast-2,c4.2xlarge,mswinSQL,3.454
ap-southeast-2,c4.4xlarge,mswinSQL,5.797
ap-southeast-2,c4.8xlarge,mswinSQL,13.005
ap-southeast-2,c3.large,mswinSQL,0.561
ap-southeast-2,c3.xlarge,mswinSQL,1.066
ap-southeast-2,c3.2xlarge,mswinSQL,2.131
ap-southeast-2,c3.4xlarge,mswinSQL,4.262
ap-southeast-2,c3.8xlarge,mswinSQL,8.523
ap-southeast-2,g2.2xlarge,mswinSQL,4.064
ap-southeast-2,r3.large,mswinSQL,0.98
ap-southeast-2,r3.xlarge,mswinSQL,1.466
ap-southeast-2,r3.2xlarge,mswinSQL,2.914
ap-southeast-2,r3.4xlarge,mswinSQL,5.073
ap-southeast-2,r3.8xlarge,mswinSQL,9.687
ap-southeast-2,i2.xlarge,mswinSQL,2.127
ap-southeast-2,i2.2xlarge,mswinSQL,4.254
ap-southeast-2,i2.4xlarge,mswinSQL,8.508
ap-southeast-2,i2.8xlarge,mswinSQL,17.016
ap-northeast-2,m4.large,mswinSQL,0.994
ap-northeast-2,m4.xlarge,mswinSQL,1.223
ap-northeast-2,m4.2xlarge,mswinSQL,2.444
ap-northeast-2,m4.4xlarge,mswinSQL,4.889
ap-northeast-2,m4.10xlarge,mswinSQL,12.223
ap-northeast-2,c4.large,mswinSQL,0.949
ap-northeast-2,c4.xlarge,mswinSQL,1.131
ap-northeast-2,c4.2xlarge,mswinSQL,2.262
ap-northeast-2,c4.4xlarge,mswinSQL,4.523
ap-northeast-2,c4.8xlarge,mswinSQL,9.938
ap-northeast-2,r3.large,mswinSQL,1.029
ap-northeast-2,r3.xlarge,mswinSQL,1.291
ap-northeast-2,r3.2xlarge,mswinSQL,2.582
ap-northeast-2,r3.4xlarge,mswinSQL,5.164
ap-northeast-2,r3.8xlarge,mswinSQL,10.328
ap-northeast-2,i2.xlarge,mswinSQL,1.893
ap-northeast-2,i2.2xlarge,mswinSQL,3.785
ap-northeast-2,i2.4xlarge,mswinSQL,7.57
ap-northeast-2,i2.8xlarge,mswinSQL,15.14
sa-east-1,m3.medium,mswinSQL,0.419
sa-east-1,m3.large,mswinSQL,0.837
sa-east-1,m3.xlarge,mswinSQL,1.507
sa-east-1,m3.2xlarge,mswinSQL,3.013
sa-east-1,c3.xlarge,mswinSQL,1.294
sa-east-1,c3.2xlarge,mswinSQL,2.587
sa-east-1,c3.4xlarge,mswinSQL,5.174
sa-east-1,c3.8xlarge,mswinSQL,10.347
sa-east-1,r3.4xlarge,mswinSQL,6.435
sa-east-1,r3.8xlarge,mswinSQL,15.336
us-gov-west-1,m3.large,mswinSQL,0.798
us-gov-west-1,m3.xlarge,mswinSQL,1.436
us-gov-west-1,m3.2xlarge,mswinSQL,2.871
us-gov-west-1,c3.xlarge,mswinSQL,1.108
us-gov-west-1,c3.2xlarge,mswinSQL,2.215
us-gov-west-1,c3.4xlarge,mswinSQL,4.43
us-gov-west-1,c3.8xlarge,mswinSQL,8.859
us-gov-west-1,r3.large,mswinSQL,0.98
us-gov-west-1,r3.xlarge,mswinSQL,1.444
us-gov-west-1,r3.2xlarge,mswinSQL,2.873
us-gov-west-1,r3.4xlarge,mswinSQL,4.851
us-gov-west-1,r3.8xlarge,mswinSQL,9.147
us-gov-west-1,i2.xlarge,mswinSQL,1.401
us-gov-west-1,i2.2xlarge,mswinSQL,2.8
us-gov-west-1,i2.4xlarge,mswinSQL,5.6
us-gov-west-1,i2.8xlarge,mswinSQL,11.2
us-east-1,t2.micro,mswinSQLWeb,0.068
us-east-1,t2.small,mswinSQLWeb,0.136
us-east-1,t2.medium,mswinSQLWeb,0.272
us-east-1,t2.large,mswinSQLWeb,0.434
us-east-1,m4.large,mswinSQLWeb,0.24
us-east-1,m4.xlarge,mswinSQLWeb,0.439
us-east-1,m4.2xlarge,mswinSQLWeb,0.9
us-east-1,m4.4xlarge,mswinSQLWeb,1.844
us-east-1,m4.10xlarge,mswinSQLWeb,4.582
us-east-1,m3.medium,mswinSQLWeb,0.184
us-east-1,m3.large,mswinSQLWeb,0.367
